aircraft_id,ref_month,y,year_month,env_available,flag_prior_corrosion,ref_ts,feat_year_month,month_start_date,total_parking_minutes,metar_temperature_c,metar_relative_humidity,metar_dew_point_c,metar_wind_speed_kn,metar_visibility_mi,metar_hour_precipitation,sea_salt_aerosol_003_05_mixing_ratio,sea_salt_aerosol_05_5_mixing_ratio,sea_salt_aerosol_5_20_mixing_ratio,dust_aerosol_003_055_mixing_ratio,dust_aerosol_055_09_mixing_ratio,dust_aerosol_09_20_mixing_ratio,hydrophilic_organic_matter_aerosol_mixing_ratio,hydrophobic_organic_matter_aerosol_mixing_ratio,hydrophilic_black_carbon_aerosol_mixing_ratio,hydrophobic_black_carbon_aerosol_mixing_ratio,sulphate_aerosol_mixing_ratio,ethane,c3h8,isoprene,carbon_monoxide_mass_mixing_ratio,ozone_mass_mixing_ratio,h2o2,formaldehyde,hno3,nitrogen_monoxide_mass_mixing_ratio,nitrogen_dioxide_mass_mixing_ratio,oh,organic_nitrates,specific_humidity,sulphur_dioxide_mass_mixing_ratio,temperature,tow_gate,rh_excess,dew_spread,condensation,freezing,arrhenius_rel,chloride,acid_species,oxidant,black_carbon,parking_hours,wet_parking,salt_wet_dose,acid_dose,acid_prod_dose,arr_wet_dose,corrosivity_increment,age_months,parking_hours_cum,parking_hours_roll6m,parking_hours_roll12m,parking_hours_roll24m,wet_parking_cum,wet_parking_roll6m,wet_parking_roll12m,wet_parking_roll24m,salt_wet_dose_cum,salt_wet_dose_roll6m,salt_wet_dose_roll12m,salt_wet_dose_roll24m,acid_dose_cum,acid_dose_roll6m,acid_dose_roll12m,acid_dose_roll24m,acid_prod_dose_cum,acid_prod_dose_roll6m,acid_prod_dose_roll12m,acid_prod_dose_roll24m,arr_wet_dose_cum,arr_wet_dose_roll6m,arr_wet_dose_roll12m,arr_wet_dose_roll24m,corrosivity_increment_cum,corrosivity_increment_roll6m,corrosivity_increment_roll12m,corrosivity_increment_roll24m,fp_coarse_seasalt,fp_so2,fp_black_carbon,fp_isoprene,fp_humidity,fp_temp_c,feat_ts,feat_gap_months,exact_month
aa005c,2022-11,0,2022-11,True,False,2022-11-01,2022-11,2022-11-01 00:00:00+00:00,31913.43333333333,7.849984906465468,84.32573400726334,5.2255480438326645,11.177768833898527,5.631232532042411,0.0,4.5421563031160877e-11,3.861407916512e-09,2.590134347880641e-09,3.529715555453663e-11,6.621926821007355e-11,8.287713782386368e-11,1.477483931685869e-09,1.041303409100853e-09,3.651043338623069e-11,6.685207050243164e-11,4.1637290334945647e-10,4.4271394741361957e-10,3.833295640104929e-10,1.4878066896286686e-11,1.2782327402182254e-07,4.063354484831252e-08,4.7933765893001104e-11,4.347323995705768e-10,4.78649642304424e-10,2.768815399339773e-10,5.765158736659967e-09,7.18300913284876e-15,8.070631037195586e-10,0.0056640137599227,7.861701365355057e-10,280.9352542175699,0.7037348458601498,4.3257340072633355,2.6244368626328036,0.4169402772166513,0.0,0.2905431867942155,6.496963827423802e-09,1.6811926821893862e-09,4.0681478614205526e-08,1.0336250388866233e-10,531.8905555555555,374.3099181283583,2.4318779983259086e-06,6.292870952283042e-07,1.1971390761376941e-14,108.7531964616951,8.894006615844537e-07,68.0,40393.663611111115,3144.8061111111115,6366.76,13769.839166666667,13876.72047226815,1180.9955638930346,2608.70047637384,6195.652420982887,0.00017058253735718456,9.081838807328909e-06,4.1953485783105585e-05,7.81023542790356e-05,3.320511275551731e-05,2.6221259952944255e-06,4.7821915087853036e-06,1.1430294715696548e-05,7.345326561512979e-13,5.23170560440015e-14,1.081385973814247e-13,2.5270332807312075e-13,4312.699712552855,466.83051614685,767.7728896858339,1814.7060495899718,6.138364035802384e-05,4.697679008180932e-06,1.2099729118862155e-05,2.5293159101972282e-05,3.1121026277483494e-09,1.1467641927055355e-09,2.531993583857284e-10,3.9194591293172786e-10,77.22521965732165,8.880436104454395,2022-11-01,0.0,True
58607a,2022-11,1,2022-11,True,False,2022-11-01,2022-11,2022-11-01 00:00:00+00:00,30525.533333333333,15.334858598090992,73.91970095847562,10.16917868607959,8.746502336113519,6.006939741917666,0.0,2.4539737709602164e-10,2.07698478191912e-08,6.86974058561625e-09,7.942833065653786e-11,1.5698183417696254e-10,1.9878591607497055e-10,2.188862245076993e-09,8.247903633146305e-10,6.1242666572874e-11,5.057590574910651e-11,6.751631084202153e-10,3.166563654103734e-10,1.4568585263605715e-10,5.363735464232159e-09,6.617798878309229e-08,3.473537895475411e-08,2.836689689328487e-10,8.619312594365257e-10,7.090139505937919e-11,5.361266901604454e-10,1.90834584947257e-09,1.9227577396046082e-14,5.926929580399208e-10,0.0076086776815867,4.678779398822517e-10,287.2890035482153,0.22863059433472258,0.0,5.165679912011402,0.17872744199451868,0.0,0.46646924252336847,2.7884985781903472e-08,1.2139424433618462e-09,3.501904792368696e-08,1.118185723219805e-10,508.75888888888886,116.31784713973974,3.243521513673264e-06,1.412031715634054e-07,1.9058260508634126e-15,54.258698047223355,1.5788699600724958e-06,37.0,21954.562222222223,2688.2669444444446,6805.678055555556,14516.1175,9110.563144471389,1198.791296551538,2791.3935920264103,6127.873975009582,0.00028245861900336075,3.707168298832365e-05,7.793273120489661e-05,0.00017971943542178625,1.6981842790025393e-05,2.1660684537706904e-06,4.893269771449217e-06,1.0697327056701955e-05,3.887687054205133e-13,5.972896300904481e-14,1.0880910205832424e-13,2.315688568153533e-13,4571.124990536948,446.6612971819341,1400.3365585482177,3033.7286164939355,0.00014738643974681129,1.4571732068556125e-05,4.023500280687786e-05,9.214369773870518e-05,8.526487398426872e-09,1.3357777425407177e-09,1.5367623935302842e-10,4.981827658058366e-09,77.5088460189605,15.21057422131293,2022-11-01,0.0,True
c97277,2022-12,0,2022-12,True,False,2022-12-01,2022-12,2022-12-01 00:00:00+00:00,30462.000000000007,9.53627550579975,80.2760228437399,6.108547446701743,10.61282753705805,5.694941908346036,0.0,6.441545190522103e-11,5.469069163115907e-09,3.176531959532606e-09,6.670357028203256e-10,1.116191188663718e-09,9.6692078764456e-10,4.9245787743309776e-09,3.1593677170866875e-09,8.739096641778712e-11,1.2716955052197136e-10,2.007018391030221e-09,8.656537639652037e-10,8.69251352914453e-10,9.677311971939242e-11,1.5491101771463597e-07,2.864969022137321e-08,8.606315926684669e-11,4.987409013487664e-10,7.549175574389383e-10,5.161652523300061e-09,1.3993133583072594e-08,5.053219198210047e-15,8.847679612929876e-10,0.0059035846202445,3.332903175249685e-09,282.65365372439067,0.5137976382886751,0.27602284373989505,3.4277280590980075,0.3189962219452209,0.0,0.33092639114859534,8.710016574553734e-09,6.094839123718844e-09,2.8735753380640057e-08,2.145605169397585e-10,507.7000000000001,260.85506095916037,2.2720519045105117e-06,1.5898696311539547e-06,2.498299792505933e-14,86.32382393606179,1.2780117566964832e-06,79.0,42174.33944444445,2707.7313888888893,6340.3583333333345,14001.578055555558,10856.447356744993,525.2815161741412,1282.8283146614813,2702.801863478102,0.00010550473166355153,4.71410703357556e-06,1.3323281600320906e-05,2.8455008831020822e-05,6.144233679366625e-05,3.4220410952423057e-06,7.551510450759774e-06,1.584626403551728e-05,1.3892061168140903e-12,7.139008136166457e-14,1.607524143908442e-13,3.5611455877510583e-13,4397.911601053672,237.25580391138902,512.5892535781882,1240.1392164385877,6.758379397233053e-05,3.6709274020367273e-06,8.208718876881664e-06,1.9971535837079344e-05,2.69237533998649e-09,4.1928780805086675e-09,3.329924908529954e-10,1.7285555809523602e-09,71.88241541811661,14.946542352967898,2022-12-01,0.0,True
cc2b7d,2022-12,0,2022-12,True,False,2022-12-01,2022-12,2022-12-01 00:00:00+00:00,32998.15,-3.3210398711866214,85.00295154473423,-5.622513578142151,6.78439601917077,5.524277625183846,0.0,9.324236182958116e-11,7.966465391107092e-09,6.753846346406798e-09,2.0135519599151942e-11,4.175525178245335e-11,4.8751005621670205e-11,1.3382975759856187e-09,1.4381160674723667e-09,2.2278513583741647e-11,6.912471839627309e-11,9.735131213092002e-11,8.654794332568235e-10,1.7301051871767923e-09,1.3207146788595345e-12,1.4191613015798748e-07,2.7891697281381733e-08,1.7786682100658612e-11,1.1761064580175092e-09,1.896921370642524e-10,3.9360667062205156e-10,8.379018385738529e-09,3.918545599446944e-15,9.288549223564731e-10,0.0027395181351586,1.299844103320665e-09,269.41347244415863,0.0,5.0029515447342305,2.3014737069555293,0.4643308684504891,1.0,0.0,1.4813554099343471e-08,1.5868875525158375e-09,2.7909483963482392e-08,9.140323198001473e-11,549.9691666666666,0.0,0.0,0.0,0.0,0.0,0.0,24.0,13067.054166666667,3291.0136111111115,6421.6066666666675,13067.054166666667,2581.5272472787183,1111.3583407652102,1271.315146724054,2581.5272472787183,2.4137411044615323e-05,9.550363247922049e-06,1.1526801748325178e-05,2.4137411044615323e-05,6.368395643621698e-06,2.5749903454933297e-06,3.0576322572159606e-06,6.368395643621698e-06,1.7918700407137798e-13,6.734898517435319e-14,8.238686334766065e-14,1.7918700407137798e-13,803.2980364137641,361.6546185696375,406.42520843349797,803.2980364137641,9.197480161578773e-06,3.890688473002536e-06,4.5532744652724576e-06,9.197480161578773e-06,3.810680951494046e-09,1.5446209405789553e-09,2.106778904417028e-10,4.0157702264525493e-10,75.77225687143984,6.767856169726303,2022-12-01,0.0,True
8f5198,2022-12,0,2022-12,True,False,2022-12-01,2022-12,2022-12-01 00:00:00+00:00,30695.56666666666,12.833675556115418,83.22254862021335,9.885449325351969,6.328277186366521,6.014767758656905,0.0,9.066792258530288e-11,7.621079147696872e-09,4.283797940246638e-09,1.392358674461339e-09,2.590029269194734e-09,2.396146044505598e-09,3.654555480760758e-09,2.158883736245692e-09,8.440299765410905e-11,1.0646157894654543e-10,1.456116331632197e-09,6.192757091455362e-10,8.428842604132852e-10,7.765795782588156e-11,1.528346554966552e-07,4.499401289036605e-08,1.7484389580055534e-10,7.005364899853788e-10,1.7449407487444275e-09,2.1052509310636113e-09,9.097914829237894e-09,9.6204488731734e-15,1.4207979932009e-09,0.0082133501389779,2.13199118937107e-09,287.22479113368183,0.6557721772042376,3.2225486202133453,2.9482262307634493,0.3742833766396192,0.0,0.4642913058990239,1.1995545010528812e-08,5.333048269747695e-09,4.516885678616661e-08,1.9086457660065447e-10,511.59277777777766,335.488309725297,4.024365119816031e-06,1.7891753497010737e-06,3.230739160871202e-14,155.76430543621433,2.699176296488921e-06,41.0,20663.838888888888,2701.3083333333334,5633.525,12130.326388888887,6418.542245245746,981.5270627612773,1608.6991721256952,3566.0747998335046,0.00013018242604060458,1.1335463278734515e-05,2.7372034373479698e-05,6.980964647472799e-05,3.463126236511321e-05,5.698237641084885e-06,8.811921813537733e-06,1.8325021371276105e-05,9.10873154971724e-13,1.3713453089529891e-13,2.1198437073480392e-13,4.5079969327616893e-13,3887.3878291594488,668.6824950055764,952.4587045425435,2100.872267869106,9.408494983134165e-05,1.1207387246149328e-05,1.9775397667061715e-05,4.865394726755557e-05,6.022287700909668e-09,2.388896251044498e-09,1.854216661949362e-10,3.589270175648935e-10,74.7521236724705,18.141772478146056,2022-12-01,0.0,True
7486cf,2022-12,0,2022-12,True,False,2022-12-01,2022-12,2022-12-01 00:00:00+00:00,30068.71666666666,1.151663285390503,88.66111995736065,-0.5957507252633473,8.330855161839219,5.320854372417276,0.0,1.0545858357448308e-10,9.004246031399984e-09,5.6499458598358726e-09,1.0159650943876867e-11,2.1371913644478376e-11,1.9964804488302777e-11,1.761912721097882e-09,1.4192796165587999e-09,3.859539656389994e-11,8.782922544412478e-11,1.8446557408436824e-10,5.06739104808551e-10,5.357283718484856e-10,5.308244260115133e-12,1.3922051936941804e-07,3.075418619488322e-08,2.071664781185256e-11,3.7156936739774757e-10,2.5623804011296427e-10,1.727202833562223e-09,9.506789700289936e-09,4.207825019344079e-15,7.66587813114926e-10,0.0039415997776584,9.447770832709715e-10,275.05875754391417,0.8496966721331364,8.661119957360654,1.7474140106538503,0.5585163774641678,0.0,0.18390222936156186,1.475965047481034e-08,1.385480697468304e-09,3.077490284269507e-08,1.2642462200802472e-10,501.14527777777766,425.8214747830139,6.28497613246555e-06,5.899674338793519e-07,1.2380939478664647e-14,78.30951852262436,1.2643174485857543e-06,11.0,5487.0327777777775,3170.340833333333,5487.0327777777775,5487.0327777777775,2186.9925582938117,1789.088297112927,2186.9925582938117,2186.9925582938117,2.606138729248621e-05,1.734502941881774e-05,2.606138729248621e-05,2.606138729248621e-05,3.8819554182178434e-06,3.1324251402173012e-06,3.8819554182178434e-06,3.8819554182178434e-06,7.297598753777502e-14,5.542636316317061e-14,7.297598753777502e-14,7.297598753777502e-14,717.651364755093,609.1800123918963,717.651364755093,717.651364755093,8.552176217806296e-06,6.1828217279431916e-06,8.552176217806296e-06,8.552176217806296e-06,2.9247260730790543e-09,8.819591334477049e-10,2.6429194986261985e-10,4.5617983640267354e-10,78.41716731266327,8.81177522691221,2022-12-01,0.0,True
88b7c2,2022-12,0,2022-12,False,False,2022-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
d51841,2022-12,0,2022-12,True,False,2022-12-01,2022-12,2022-12-01 00:00:00+00:00,26865.233333333337,11.99051152974711,89.095996323236,10.104817562275924,7.227908872893452,5.736692208765478,0.0,2.1857014934131047e-10,1.840749214326812e-08,1.0921510474974585e-08,2.1542862583975247e-10,4.1879100792160605e-10,6.152471969719436e-10,3.242444705250936e-09,2.556612848292969e-09,6.140297860885798e-11,1.3589899081896859e-10,9.65440979642867e-10,5.287280212350322e-10,4.5782402739310167e-10,1.4749632984291922e-10,1.443024233952006e-07,4.032207414281018e-08,1.2247213923249624e-10,5.839815248699611e-10,6.849241328100536e-10,3.393623058338111e-09,1.1415889095846766e-08,1.0183903327980601e-14,5.341353655587693e-10,0.0080735091028579,4.748416072861923e-09,285.8188539943846,0.8604700174039701,9.095996323235994,1.8856939674711857,0.5333568024356363,0.0,0.41885210784275184,2.9547572767584016e-08,6.398781185314843e-09,4.044454628204267e-08,1.9730196942782657e-10,447.753888888889,385.2787965649176,1.1384053277309102e-05,2.46531471456034e-06,7.399184263840047e-14,161.37483604833452,5.800836975684455e-06,47.0,21455.21638888889,2585.9819444444447,5330.670277777778,11079.218611111111,7552.361234379266,1050.4290655499178,1531.8248710639434,3448.2177684534067,0.00016524919810489703,2.3588856347991465e-05,3.415656293105317e-05,7.734399462538126e-05,4.5532305630948925e-05,7.978369763989644e-06,1.082781992684263e-05,2.3674149860206717e-05,1.2902292153541536e-12,2.525021366622333e-13,3.439633413435325e-13,7.162799074288487e-13,3723.6341068760607,557.584225101119,778.9326386280809,1763.1069606545893,0.00010162717462061607,1.61702004427278e-05,2.230365986235725e-05,5.0047609538215986e-05,6.099100861416206e-09,3.699048792683457e-09,3.007378197053788e-10,1.7797363292556515e-09,75.64842440450137,16.091333144810346,2022-12-01,0.0,True
77ee55,2022-12,1,2022-12,True,False,2022-12-01,2022-12,2022-12-01 00:00:00+00:00,32805.76666666667,3.0417636315380188,86.2823795314711,0.832122869518972,5.117320917778779,4.9869362526465295,0.0,3.628548401072239e-11,3.0812054365767357e-09,1.5792985879455287e-09,1.1298334322511172e-11,2.0992557142770982e-11,1.940964311161341e-11,3.3303574285024747e-09,2.7588173978530227e-09,4.5666299805088194e-11,9.88703507559862e-11,2.85131383756734e-10,5.389138979882928e-10,6.00418365748614e-10,8.35713889536871e-11,1.7329414448874705e-07,2.2340502201829652e-08,2.6379626481053003e-11,5.08294577434664e-10,3.070524729893568e-10,2.129560838092349e-09,1.4285621328177978e-08,4.251889771222816e-15,8.960146946097031e-10,0.0041436992618817,1.1714911178095212e-09,275.08403043182926,0.7784188581847602,6.2823795314710935,2.209640762019047,0.4787642754914106,0.0,0.18427201263218468,4.6967895085329865e-09,1.763674974555612e-09,2.2366881828310706e-08,1.445366505610744e-10,546.7627777777778,425.6104571757056,1.999002729984782e-06,7.50638512229965e-07,1.1152102010123121e-14,78.42809554107153,5.066819257193719e-07,25.0,13049.471111111112,3008.027777777778,6065.833611111111,13039.065,4815.877184874991,1245.3909288684113,2001.7168193641116,4815.877184874991,2.8596530820428058e-05,7.334682437211606e-06,1.5806534182562893e-05,2.8596530820428058e-05,1.2535779643912422e-05,2.985993750223977e-06,4.951901334450609e-06,1.2535779643912422e-05,2.4128244230193926e-13,4.9367709465241445e-14,9.143012558104638e-14,2.4128244230193926e-13,1420.7433934535068,423.90684679171596,600.1643510339372,1420.7433934535068,1.1721057770850763e-05,3.4581081403977526e-06,5.6677888336221895e-06,1.1721057770850763e-05,1.1816610442207006e-09,1.38207785919627e-09,3.207708735246361e-10,3.7177109178868777e-09,77.58733706976662,11.271101402289277,2022-12-01,0.0,True
6c732f,2022-12,1,2022-12,True,False,2022-12-01,2022-12,2022-12-01 00:00:00+00:00,43435.88333333334,14.60488510449956,85.07636339340972,11.984709280849396,7.183260385875417,5.885475195279566,0.0,1.1364305404446907e-10,9.563531301747742e-09,6.085649868449283e-09,1.395041752136898e-09,2.618616646796312e-09,2.335609734201976e-09,2.177519756038455e-09,1.0028299342511035e-09,6.421756287340528e-11,5.4791631774826274e-11,1.613074354438821e-09,6.001211383973132e-10,7.812768111659395e-10,2.4057466249372275e-11,1.3488595639584354e-07,5.338788409615194e-08,2.3938409091587136e-10,6.550434660124705e-10,1.946072799208444e-09,1.1032192081339443e-09,5.4097177285876055e-09,2.13248271650119e-14,1.487934784951297e-09,0.0086935773113023,1.8226158655633881e-09,289.0016024407493,0.734050752317971,5.076363393409721,2.6201758236501647,0.4175328975716459,0.0,0.5280769318312557,1.5762824224241494e-08,5.381763019210653e-09,5.3627268187067816e-08,1.1900919464823154e-10,723.9313888888889,531.4023806404825,8.376402318379397e-06,2.859881680451452e-06,5.1940283569125224e-14,280.6213387364511,5.933622379287227e-06,57.0,30922.636388888888,3179.1016666666665,6141.990833333333,13112.17888888889,10254.291095250584,1327.3591246248163,1848.8431093744425,4118.607950888145,0.0001483639804275418,1.4595059279801842e-05,2.9270687305228602e-05,5.740675423390844e-05,3.286855128744329e-05,5.4540590343458125e-06,6.82241101029253e-06,1.211277945152318e-05,6.48612197038456e-13,9.735927006360167e-14,1.3116569839778087e-13,2.3339040652791205e-13,3924.293201230683,626.3127838730493,774.5799018214188,1468.6581503681255,6.850862709288232e-05,9.65700133363578e-06,1.3997537586260396e-05,2.4070715104101075e-05,3.5848982593947346e-09,1.8513009164029447e-09,3.466481750263792e-10,2.18308757492023e-09,73.86576510694546,14.215911364309505,2022-12-01,0.0,True
e2d345,2022-12,0,2022-12,True,False,2022-12-01,2022-12,2022-12-01 00:00:00+00:00,18895.033333333336,19.810377197887977,62.63489535168851,11.7677497408196,5.375364228577411,5.400602402571399,0.0,3.442862558146765e-11,2.78513362128965e-09,6.56120687947318e-10,3.039269851154862e-09,5.9672970504497134e-09,8.343509499349715e-09,1.8778466909559732e-08,1.2048192639693241e-08,3.2916845089941166e-10,4.82703332198762e-10,6.174626084370418e-09,2.267731125622572e-09,1.3131477047755144e-08,1.0364407193304516e-09,3.064785550333927e-07,7.949409726601214e-08,1.5337834078670535e-09,1.2876385869249148e-08,7.0725802785861155e-09,1.7131939194013974e-09,2.7277401605312044e-08,6.943801049423058e-14,7.585907176343708e-09,0.0094276432326146,1.2642819417707498e-08,293.60192137470324,0.030089692494666097,0.0,8.042627457068377,0.06850313152792266,0.0,0.7316449927516047,3.4756829348184356e-09,2.589002578066403e-08,8.10278806738792e-08,8.118717830981736e-10,314.9172222222223,9.475762377941097,3.293474559140443e-08,2.453277322563413e-07,9.707168674303844e-15,6.932894096324642,2.0358934858795747e-07,95.0,54588.32472222222,1890.0636111111112,5464.767222222223,14224.767222222223,2211.634466280732,25.39763376364261,35.34115300275031,63.1315324819471,2.4506327952743025e-05,7.612699435451583e-08,1.1229303679504959e-07,2.0289133496573676e-07,4.0214069630950364e-05,1.0654571202372985e-06,1.5357290240684324e-06,2.8763041299492075e-06,1.513735374994685e-12,4.344981736472418e-14,6.894281362947345e-14,1.4077413410886386e-13,2099.8617015504083,26.33863826952163,38.55016952433825,72.64050199262893,6.313897286521949e-05,1.2804414876610187e-06,1.9034399670575916e-06,3.659053890948486e-06,8.366507072022071e-10,1.6839831771074083e-08,1.1971106169953763e-09,1.7520550860208868e-09,55.357541412842274,27.099306040379947,2022-12-01,0.0,True
06f4d3,2022-12,1,2022-12,True,False,2022-12-01,2022-12,2022-12-01 00:00:00+00:00,44640.0,12.948105726872235,69.42844933920708,6.81339207048459,7.92757525083612,9.445787712373434,0.0175116100064144,1.1449531108576878e-11,9.331173056403812e-10,1.237986198275313e-10,1.6585645618764239e-10,2.94178947810949e-10,1.8479180620940528e-10,7.103137285790477e-09,3.106604065597186e-09,2.2196767608538286e-10,8.880240573787011e-11,2.043937630370691e-09,6.00802340998096e-10,2.7936822719269315e-10,1.873886148848065e-09,1.6812500683550726e-07,6.042359335694894e-08,5.60312164622515e-10,1.680641843284419e-09,9.53407756121019e-10,4.952580771085135e-10,7.746543405741955e-09,3.5957540696458264e-14,1.975041810528047e-09,0.0074290348364855,3.2387158973229074e-09,286.0053504696471,0.10771371266527491,0.0,6.134713656387645,0.12939253963039082,0.0,0.42463851556380783,1.0683654565764894e-09,6.236061283814618e-09,6.098390552157145e-08,3.10770081823253e-10,744.0,80.13900222296454,8.561774169952181e-08,4.997517290861627e-07,1.582821780919765e-14,34.03010694272436,2.4857042313080487e-07,19.0,13179.08111111111,4416.0,8760.0,13179.08111111111,1419.567755994574,475.663755129854,943.5721229478082,1419.567755994574,1.5166171537744059e-06,5.08182724926194e-07,1.0080798619459825e-06,1.5166171537744059e-06,8.85251152290936e-06,2.9662683274791588e-06,5.884173584401593e-06,8.85251152290936e-06,2.803781805803081e-13,9.394813151265701e-14,1.863645000115207e-13,2.803781805803081e-13,602.8031446477818,201.98515088584776,400.6770656159481,602.8031446477818,4.4031314089571056e-06,1.4753857372925191e-06,2.9267162723465733e-06,4.4031314089571056e-06,1.140601872258553e-10,3.2414786769372755e-09,3.0601391999438086e-10,2.233264362815998e-09,69.33743514928572,13.949862132198795,2022-12-01,0.0,True
982dc3,2022-12,1,2022-12,False,False,2022-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
64605e,2022-12,0,2022-12,True,False,2022-12-01,2022-12,2022-12-01 00:00:00+00:00,35250.9,26.44225696644344,90.3289985291518,24.561195667443943,4.578780332713907,5.524410196869644,0.0,1.2475294379480537e-10,1.0016443274703804e-08,2.674119976901748e-09,4.8350018367579694e-11,8.007400748725416e-11,4.8055291040521435e-11,1.0482364494449522e-08,7.040290841764005e-09,1.9374877807013296e-10,2.8427763415996566e-10,5.376542145041129e-09,2.0116103330015074e-09,2.1583448645923078e-09,2.419838500601792e-08,1.8741859860121445e-07,4.69406146893596e-08,1.1554439340640471e-09,5.189828661807908e-09,4.107517010931672e-10,4.515880584225172e-10,5.983508787880422e-09,1.3555835941721807e-14,2.04375753524228e-09,0.0171210180125877,1.0601351513063546e-08,298.3689689244907,0.88753438221017,10.328998529151804,1.881061298999498,0.5341810604384525,0.0,1.0149132545145514,1.2815316195400357e-08,1.6388645359197842e-08,4.809605862342365e-08,4.780264122300986e-10,587.515,521.439762564208,6.6824154341148115e-06,8.545691344849131e-06,2.658733871849402e-13,529.2161264573352,1.5455207411133397e-05,50.0,30690.067499999997,3884.285,8089.494166666666,16663.81611111111,21940.28240183019,3398.3030203643084,7009.731365000698,13866.583597833742,0.0001355344726098714,2.2508434108384004e-05,4.406211537427495e-05,8.658356212088209e-05,0.0001183340309885594,2.0053704715852418e-05,5.210769568634274e-05,7.611682323813271e-05,2.4119056369622388e-12,4.652158416668559e-13,1.0736272125293388e-12,1.4468980647542678e-12,23351.439410633055,3618.898799061838,7259.063131837717,14688.056534762361,0.00025665504622546324,4.479096994655017e-05,8.928827237698263e-05,0.0001605853305686272,8.692774686919312e-10,4.324283367157454e-09,5.719471718116346e-10,3.626414352300968e-08,85.24635475995316,27.167766571129476,2022-12-01,0.0,True
639f3e,2022-12,1,2022-12,True,False,2022-12-01,2022-12,2022-12-01 00:00:00+00:00,39537.98333333333,3.016520477169847,88.61666618727826,1.2037805928232723,6.364556254939538,4.850541086818701,0.0,1.0289256153899008e-10,8.774125460439541e-09,5.390780183777486e-09,2.866363135210507e-11,5.910903449381562e-11,7.073904171295028e-11,4.014653781717126e-09,3.265161301689654e-09,5.7035242885776075e-11,1.220598772580736e-10,4.399209211937243e-10,5.304713866313414e-10,4.962330008249663e-10,3.82275065236474e-11,1.7911991730460376e-07,2.4826597250252485e-08,2.1070180150507576e-11,4.90695443674924e-10,2.501740123711333e-10,3.056581859714221e-09,1.4874341923768806e-08,3.9104932958637376e-15,8.198840866113167e-10,0.0044743288918957,2.7588425413775027e-09,276.261826570858,0.848557680345425,8.616666187278256,1.8127398843465747,0.5464859787660058,0.0,0.20227314595652188,1.4267798205756017e-08,3.4489374749423603e-09,2.4847667430402992e-08,1.7909512014384966e-10,658.9663888888888,559.1709903811567,7.978138853271082e-06,1.9285457836262055e-06,3.833161982395267e-14,113.1052753520206,2.003856267504358e-06,86.0,51028.64111111111,3039.924444444444,6149.156111111111,13769.75861111111,26540.79990832661,1784.1534571609277,3132.225007346631,7639.52315548118,0.0006034252723045959,2.3105605229531907e-05,7.138549764244895e-05,0.00015846683448061412,0.00010371885454204581,5.438651811646229e-06,8.892729135857637e-06,2.2907639337542203e-05,2.361663250427153e-12,1.0875997692380401e-13,1.8716888276755445e-13,5.007645131585365e-13,9277.397383024158,574.2151909489486,985.316691092877,2579.3768571010314,0.00022883437185211732,9.300486174185616e-06,2.431019157501861e-05,5.7207336727775854e-05,6.470491914932768e-09,3.5421349758031845e-09,3.0728245044821547e-10,8.070654806087803e-10,80.13663623734237,11.175041576961622,2022-12-01,0.0,True
