aircraft_id,year_month,corrosion_risk
8005b9,2015-12,0.0638297872340425
8005b9,2016-01,0.0638297872340425
8005b9,2016-02,0.0666666666666666
8005b9,2016-03,0.0674157303370786
8005b9,2016-04,0.0674157303370786
8005b9,2016-05,0.0674157303370786
8005b9,2016-06,0.0769230769230769
8005b9,2016-07,0.0769230769230769
8005b9,2016-08,0.0769230769230769
8005b9,2016-09,0.0769230769230769
8005b9,2016-10,0.1714285714285714
8005b9,2016-11,0.4545454545454545
8005b9,2016-12,0.5588235294117647
8005b9,2017-01,0.5588235294117647
8005b9,2017-02,0.5588235294117647
8005b9,2017-03,0.5588235294117647
8005b9,2017-04,0.5588235294117647
8005b9,2017-05,0.6744186046511629
8005b9,2017-06,0.5588235294117647
8005b9,2017-07,0.4545454545454545
8005b9,2017-08,0.4545454545454545
8005b9,2017-09,0.4285714285714285
8005b9,2017-10,0.4545454545454545
8005b9,2017-11,0.4545454545454545
8005b9,2017-12,0.5588235294117647
8005b9,2018-01,0.3709677419354839
8005b9,2018-02,0.0638297872340425
8005b9,2018-03,0.1714285714285714
8005b9,2018-04,0.0674157303370786
8005b9,2018-05,0.0638297872340425
8005b9,2018-06,0.0674157303370786
8005b9,2018-07,0.3709677419354839
8005b9,2018-08,0.3709677419354839
8005b9,2018-09,0.2465753424657534
8005b9,2018-10,0.3709677419354839
8005b9,2018-11,0.3709677419354839
8005b9,2018-12,0.0674157303370786
8005b9,2019-01,0.0769230769230769
8005b9,2019-02,0.1714285714285714
8005b9,2019-03,0.3709677419354839
8005b9,2019-04,0.2465753424657534
8005b9,2019-05,0.4545454545454545
8005b9,2019-06,0.4545454545454545
8005b9,2019-07,0.4545454545454545
8005b9,2019-08,0.4545454545454545
8005b9,2019-09,0.4545454545454545
8005b9,2019-10,0.5166389522024836
8005b9,2019-11,0.5588235294117647
8005b9,2019-12,0.6744186046511629
8005b9,2020-01,0.6744186046511629
8005b9,2020-02,0.6464584780263645
8005b9,2020-03,0.8928571428571429
8005b9,2020-04,0.9411764705882352
8005b9,2020-05,0.9411764705882352
8005b9,2020-06,0.9411764705882352
8005b9,2020-07,0.9411764705882352
8005b9,2020-08,0.9411764705882352
8005b9,2020-09,1.0
8005b9,2020-10,0.9411764705882352
8005b9,2020-11,1.0
8005b9,2020-12,0.8928571428571429
8005b9,2021-01,0.8928571428571429
8005b9,2021-02,0.8928571428571429
8005b9,2021-03,0.9411764705882352
8005b9,2021-04,0.9411764705882352
8005b9,2021-05,0.8928571428571429
8005b9,2021-06,0.8928571428571429
8005b9,2021-07,0.8928571428571429
8005b9,2021-08,0.8928571428571429
8005b9,2021-09,0.8928571428571429
8005b9,2021-10,0.6666666666666666
8005b9,2021-11,0.5588235294117647
8005b9,2021-12,0.2465753424657534
8005b9,2022-01,0.3709677419354839
8005b9,2022-02,0.5588235294117647
8005b9,2022-03,0.8928571428571429
8005b9,2022-04,0.4545454545454545
8005b9,2022-05,0.4545454545454545
8005b9,2022-06,0.4545454545454545
8005b9,2022-07,0.4545454545454545
8005b9,2022-08,0.4545454545454545
8005b9,2022-09,0.4545454545454545
8005b9,2022-10,0.3846153846153846
8005b9,2022-11,0.3709677419354839
8005b9,2022-12,0.5588235294117647
8005b9,2023-01,0.5588235294117647
8005b9,2023-02,0.5588235294117647
8005b9,2023-03,0.6666666666666666
8005b9,2023-04,0.6744186046511629
8005b9,2023-05,1.0
8005b9,2023-06,1.0
8005b9,2023-07,0.8928571428571429
8005b9,2023-08,0.8928571428571429
8005b9,2023-09,0.8928571428571429
8005b9,2023-10,0.8928571428571429
8005b9,2023-11,0.9411764705882352
8005b9,2023-12,0.8928571428571429
8005b9,2024-01,0.8928571428571429
8005b9,2024-02,0.8928571428571429
8005b9,2024-03,0.9411764705882352
8005b9,2024-04,0.8928571428571429
8005b9,2024-05,1.0
8005b9,2024-06,0.9411764705882352
8005b9,2024-07,0.9411764705882352
8005b9,2024-08,1.0
8005b9,2024-09,0.9411764705882352
8005b9,2024-10,0.8928571428571429
8005b9,2024-11,0.8928571428571429
8005b9,2024-12,0.8928571428571429
8005b9,2025-01,0.8928571428571429
8005b9,2025-02,0.8928571428571429
8005b9,2025-03,0.8928571428571429
8005b9,2025-04,0.8928571428571429
8005b9,2025-05,0.9411764705882352
8005b9,2025-06,0.8928571428571429
8005b9,2025-07,0.9411764705882352
8005b9,2025-08,0.8928571428571429
8005b9,2025-09,1.0
829a72,2014-07,0.0
829a72,2014-08,0.0666186486292776
829a72,2014-09,0.0454545454545454
829a72,2014-10,0.0
829a72,2014-11,0.0208333333333333
829a72,2014-12,0.0
829a72,2015-01,0.0
829a72,2015-02,0.0
829a72,2015-03,0.0
829a72,2015-04,0.0
829a72,2015-05,0.0
829a72,2015-06,0.0
829a72,2015-07,0.0
829a72,2015-08,0.0208333333333333
829a72,2015-09,0.0454545454545454
829a72,2015-10,0.0454545454545454
829a72,2015-11,0.0
829a72,2015-12,0.0
829a72,2016-01,0.0
829a72,2016-02,0.0208333333333333
829a72,2016-03,0.0454545454545454
829a72,2016-04,0.0
829a72,2016-05,0.0
829a72,2016-06,0.0
829a72,2016-07,0.0674157303370786
829a72,2016-08,0.0674157303370786
829a72,2016-09,0.0674157303370786
829a72,2016-10,0.0769230769230769
829a72,2016-11,0.0769230769230769
829a72,2016-12,0.0674157303370786
829a72,2017-01,0.0674157303370786
829a72,2017-02,0.2465753424657534
829a72,2017-03,0.4545454545454545
829a72,2017-04,0.3709677419354839
829a72,2017-05,0.3709677419354839
829a72,2017-06,0.2465753424657534
829a72,2017-07,0.3709677419354839
829a72,2017-08,0.2465753424657534
829a72,2017-09,0.3709677419354839
829a72,2017-10,0.3709677419354839
829a72,2017-11,0.3846153846153846
829a72,2017-12,0.4545454545454545
829a72,2018-01,0.1714285714285714
829a72,2018-02,0.0666666666666666
829a72,2018-03,0.3709677419354839
829a72,2018-04,0.2465753424657534
829a72,2018-05,0.2465753424657534
829a72,2018-06,0.4007658587356798
829a72,2018-07,0.4545454545454545
829a72,2018-08,0.2465753424657534
829a72,2018-09,0.2465753424657534
829a72,2018-10,0.4545454545454545
829a72,2018-11,0.5588235294117647
829a72,2018-12,0.3709677419354839
829a72,2019-01,0.4545454545454545
829a72,2019-02,0.3709677419354839
829a72,2019-03,0.3709677419354839
829a72,2019-04,0.4545454545454545
829a72,2019-05,0.3709677419354839
829a72,2019-06,0.3709677419354839
829a72,2019-07,0.6744186046511629
829a72,2019-08,0.6744186046511629
829a72,2019-09,0.6744186046511629
829a72,2019-10,0.6744186046511629
829a72,2019-11,0.5588235294117647
829a72,2019-12,0.8097094691091877
829a72,2020-01,0.8928571428571429
829a72,2020-02,0.4545454545454545
829a72,2020-03,0.8928571428571429
829a72,2020-04,0.8928571428571429
829a72,2020-05,0.8928571428571429
829a72,2020-06,0.8928571428571429
829a72,2020-07,0.8057333352899152
829a72,2020-08,0.8928571428571429
829a72,2020-09,0.8928571428571429
829a72,2020-10,0.8928571428571429
829a72,2020-11,0.8928571428571429
829a72,2020-12,0.8928571428571429
829a72,2021-01,0.8928571428571429
829a72,2021-02,0.8928571428571429
829a72,2021-03,0.8928571428571429
829a72,2021-04,0.8928571428571429
829a72,2021-05,0.8928571428571429
829a72,2021-06,0.8928571428571429
829a72,2021-07,0.8928571428571429
829a72,2021-08,0.8928571428571429
829a72,2021-09,0.4545454545454545
829a72,2021-10,0.8928571428571429
829a72,2021-11,0.5850579635087694
829a72,2021-12,0.8928571428571429
829a72,2022-01,0.8928571428571429
829a72,2022-02,0.8928571428571429
829a72,2022-03,0.8928571428571429
829a72,2022-04,0.8928571428571429
829a72,2022-05,0.8928571428571429
829a72,2022-06,0.8928571428571429
829a72,2022-07,0.5588235294117647
829a72,2022-08,0.4545454545454545
829a72,2022-09,0.4545454545454545
829a72,2022-10,0.3709677419354839
829a72,2022-11,0.4545454545454545
829a72,2022-12,0.4545454545454545
829a72,2023-01,0.3846153846153846
829a72,2023-02,0.4545454545454545
829a72,2023-03,0.3709677419354839
829a72,2023-04,0.4545454545454545
829a72,2023-05,0.4545454545454545
829a72,2023-06,0.4545454545454545
829a72,2023-07,0.5
829a72,2023-08,1.0
829a72,2023-09,0.5588235294117647
829a72,2023-10,0.8928571428571429
829a72,2023-11,0.5588235294117647
829a72,2023-12,0.5588235294117647
829a72,2024-01,0.5588235294117647
829a72,2024-02,0.5
829a72,2024-03,0.4545454545454545
829a72,2024-04,0.5588235294117647
829a72,2024-05,0.5588235294117647
829a72,2024-06,0.5588235294117647
829a72,2024-07,0.6744186046511629
829a72,2024-08,0.8928571428571429
829a72,2024-09,1.0
829a72,2024-10,0.8928571428571429
829a72,2024-11,0.8928571428571429
829a72,2024-12,0.8
829a72,2025-01,0.6744186046511629
829a72,2025-02,0.6744186046511629
829a72,2025-03,0.6744186046511629
829a72,2025-04,0.6744186046511629
829a72,2025-05,0.8928571428571429
829a72,2025-06,0.8928571428571429
829a72,2025-07,0.8691204965526467
829a72,2025-08,0.6744186046511629
83894c,2016-05,0.0638297872340425
83894c,2016-06,0.0
83894c,2016-07,0.0
83894c,2016-08,0.0
83894c,2016-09,0.0
83894c,2016-10,0.0
83894c,2016-11,0.0
83894c,2016-12,0.0
83894c,2017-01,0.0
83894c,2017-02,0.0
83894c,2017-03,0.0
83894c,2017-04,0.0
83894c,2017-05,0.0
83894c,2017-06,0.0
83894c,2017-07,0.0208333333333333
83894c,2017-11,0.0
83894c,2017-12,0.0
83894c,2018-01,0.0
83894c,2018-02,0.0
83894c,2018-03,0.0638297872340425
83894c,2018-04,0.0674157303370786
83894c,2018-05,0.1714285714285714
83894c,2018-06,0.1714285714285714
83894c,2018-07,0.2465753424657534
83894c,2018-08,0.2465753424657534
83894c,2018-09,0.0769230769230769
83894c,2018-10,0.1714285714285714
83894c,2018-11,0.1714285714285714
83894c,2018-12,0.0692542331354771
83894c,2019-01,0.0674157303370786
83894c,2019-02,0.1714285714285714
83894c,2019-03,0.2465753424657534
83894c,2019-04,0.2465753424657534
83894c,2019-05,0.2465753424657534
83894c,2019-06,0.2465753424657534
83894c,2019-07,0.2465753424657534
83894c,2019-08,0.2465753424657534
83894c,2019-09,0.1714285714285714
83894c,2019-10,0.0769230769230769
83894c,2019-11,0.0769230769230769
83894c,2019-12,0.0674157303370786
83894c,2020-01,0.0674157303370786
83894c,2020-02,0.2465753424657534
83894c,2020-03,0.4114926307334515
83894c,2020-04,0.2465753424657534
83894c,2020-05,0.3709677419354839
83894c,2020-06,0.1714285714285714
83894c,2020-07,0.0769230769230769
83894c,2020-08,0.2465753424657534
83894c,2020-09,0.1428571428571428
83894c,2020-10,0.3709677419354839
83894c,2020-11,0.3709677419354839
83894c,2020-12,0.3709677419354839
83894c,2021-01,0.5588235294117647
83894c,2021-02,0.6744186046511629
83894c,2021-03,0.6744186046511629
83894c,2021-04,0.6744186046511629
83894c,2021-05,0.6744186046511629
83894c,2021-06,0.5588235294117647
83894c,2021-07,0.3709677419354839
83894c,2021-08,0.3759145448486737
83894c,2021-09,0.3709677419354839
83894c,2021-10,0.2465753424657534
83894c,2021-11,0.5588235294117647
83894c,2021-12,0.2465753424657534
83894c,2022-01,0.3709677419354839
83894c,2022-02,0.2465753424657534
83894c,2022-03,0.8928571428571429
83894c,2022-04,0.5
83894c,2022-05,0.3709677419354839
83894c,2022-06,0.4545454545454545
83894c,2022-07,0.4545454545454545
83894c,2022-08,0.4545454545454545
83894c,2022-09,0.4545454545454545
83894c,2022-10,0.6744186046511629
83894c,2022-11,0.8928571428571429
83894c,2022-12,0.5843268838401756
83894c,2023-01,0.5588235294117647
83894c,2023-02,0.5588235294117647
83894c,2023-03,0.6097835411259434
83894c,2023-04,0.6666666666666666
83894c,2023-05,0.5810176164508379
83894c,2023-06,0.6744186046511629
83894c,2023-07,0.8928571428571429
83894c,2023-08,0.8928571428571429
83894c,2023-09,0.8928571428571429
83894c,2023-10,0.8928571428571429
83894c,2023-11,0.8928571428571429
83894c,2023-12,0.8928571428571429
83894c,2024-01,0.8928571428571429
83894c,2024-02,0.8928571428571429
83894c,2024-03,0.8928571428571429
83894c,2024-04,0.8928571428571429
83894c,2024-05,0.8928571428571429
83894c,2024-06,0.8928571428571429
83894c,2024-07,0.8928571428571429
83894c,2024-08,0.5588235294117647
83894c,2024-09,0.8928571428571429
83894c,2024-10,0.8928571428571429
83894c,2024-11,0.8928571428571429
83894c,2024-12,0.4545454545454545
83894c,2025-01,0.4545454545454545
83894c,2025-02,0.5588235294117647
83894c,2025-03,0.8928571428571429
83894c,2025-04,0.4545454545454545
83894c,2025-05,0.5588235294117647
83894c,2025-06,0.8928571428571429
83894c,2025-07,0.5588235294117647
83894c,2025-08,0.5588235294117647
87cfea,2016-03,0.0622268150052909
87cfea,2016-04,0.0
87cfea,2016-05,0.0
87cfea,2016-06,0.0
87cfea,2016-07,0.0
87cfea,2016-08,0.0
87cfea,2016-09,0.0
87cfea,2016-10,0.0
87cfea,2016-12,0.0
87cfea,2017-01,0.0
87cfea,2017-02,0.0
87cfea,2017-03,0.0
87cfea,2017-04,0.0
87cfea,2017-05,0.0
87cfea,2017-06,0.0
87cfea,2017-07,0.0208333333333333
87cfea,2017-08,0.0
87cfea,2017-09,0.0
87cfea,2017-10,0.0
87cfea,2017-11,0.0
87cfea,2017-12,0.0
87cfea,2018-01,0.0208333333333333
87cfea,2018-02,0.0
87cfea,2018-03,0.0674157303370786
87cfea,2018-04,0.3723682895553101
87cfea,2018-05,0.3709677419354839
87cfea,2018-06,0.2465753424657534
87cfea,2018-07,0.2465753424657534
87cfea,2018-08,0.3709677419354839
87cfea,2018-09,0.3846153846153846
87cfea,2018-10,0.3709677419354839
87cfea,2018-11,0.2465753424657534
87cfea,2018-12,0.0674157303370786
87cfea,2019-01,0.0674157303370786
87cfea,2019-02,0.0674157303370786
87cfea,2019-03,0.0674157303370786
87cfea,2019-04,0.0674157303370786
87cfea,2019-05,0.0674157303370786
87cfea,2019-06,0.0674157303370786
87cfea,2019-07,0.0769230769230769
87cfea,2019-08,0.3709677419354839
87cfea,2019-09,0.3709677419354839
87cfea,2019-10,0.1714285714285714
87cfea,2019-11,0.1714285714285714
87cfea,2019-12,0.2465753424657534
87cfea,2020-01,0.1428571428571428
87cfea,2020-02,0.3709677419354839
87cfea,2020-03,0.4545454545454545
87cfea,2020-04,0.4545454545454545
87cfea,2020-05,0.4545454545454545
87cfea,2020-06,0.4545454545454545
87cfea,2020-07,0.4545454545454545
87cfea,2020-08,0.4545454545454545
87cfea,2020-09,0.3709677419354839
87cfea,2020-10,0.4545454545454545
87cfea,2020-11,0.4545454545454545
87cfea,2020-12,0.4545454545454545
87cfea,2021-01,0.4545454545454545
87cfea,2021-02,0.5588235294117647
87cfea,2021-03,0.8928571428571429
87cfea,2021-04,0.6666666666666666
87cfea,2021-05,0.5588235294117647
87cfea,2021-06,0.3709677419354839
87cfea,2021-07,0.3709677419354839
87cfea,2021-08,0.3709677419354839
87cfea,2021-09,0.5588235294117647
87cfea,2021-10,0.3731190262205293
87cfea,2021-11,0.4545454545454545
87cfea,2021-12,0.4545454545454545
87cfea,2022-01,0.3709677419354839
87cfea,2022-02,0.8928571428571429
87cfea,2022-03,0.8
87cfea,2022-04,0.6744186046511629
87cfea,2022-05,0.4285714285714285
87cfea,2022-06,0.6744186046511629
87cfea,2022-07,0.4545454545454545
87cfea,2022-08,0.4545454545454545
87cfea,2022-09,0.4545454545454545
87cfea,2022-10,0.7096703548260952
87cfea,2022-11,0.4545454545454545
87cfea,2022-12,0.4285714285714285
87cfea,2023-01,0.3709677419354839
87cfea,2023-02,0.3802455323075162
87cfea,2023-03,0.3751569262080209
87cfea,2023-04,0.4545454545454545
87cfea,2023-05,0.3709677419354839
87cfea,2023-06,0.3709677419354839
87cfea,2023-07,0.3709677419354839
87cfea,2023-08,0.4545454545454545
87cfea,2023-09,0.4545454545454545
87cfea,2023-10,0.4545454545454545
87cfea,2023-11,0.4545454545454545
87cfea,2023-12,0.4545454545454545
87cfea,2024-01,0.4545454545454545
87cfea,2024-02,0.5588235294117647
87cfea,2024-03,0.9411764705882352
87cfea,2024-04,0.8928571428571429
87cfea,2024-05,0.8928571428571429
87cfea,2024-06,0.5588235294117647
87cfea,2024-07,0.4545454545454545
87cfea,2024-08,0.4545454545454545
87cfea,2024-09,0.4545454545454545
87cfea,2024-10,0.5
87cfea,2024-11,0.5588235294117647
87cfea,2024-12,0.5588235294117647
87cfea,2025-01,0.4545454545454545
87cfea,2025-02,0.4545454545454545
87cfea,2025-03,0.8928571428571429
87cfea,2025-04,0.5588235294117647
87cfea,2025-05,0.6744186046511629
87cfea,2025-06,0.5588235294117647
87cfea,2025-07,0.5588235294117647
87cfea,2025-08,0.6744186046511629
88a9a6,2014-11,0.0454545454545454
88a9a6,2014-12,0.0638297872340425
88a9a6,2015-01,0.0454545454545454
88a9a6,2015-02,0.0208333333333333
88a9a6,2015-03,0.0666666666666666
88a9a6,2015-04,0.0674157303370786
88a9a6,2015-05,0.0208333333333333
88a9a6,2015-06,0.0
88a9a6,2015-07,0.0
88a9a6,2015-08,0.0
88a9a6,2015-09,0.0
88a9a6,2015-10,0.0
88a9a6,2015-11,0.0
88a9a6,2015-12,0.0
88a9a6,2016-01,0.0
88a9a6,2016-02,0.0
88a9a6,2016-03,0.0208333333333333
88a9a6,2016-04,0.0208333333333333
88a9a6,2016-05,0.0208333333333333
88a9a6,2016-06,0.0
88a9a6,2016-07,0.0
88a9a6,2016-08,0.0
88a9a6,2016-09,0.0208333333333333
88a9a6,2016-10,0.0
88a9a6,2016-11,0.2465753424657534
88a9a6,2016-12,0.2465753424657534
88a9a6,2017-01,0.2465753424657534
88a9a6,2017-02,0.3709677419354839
88a9a6,2017-04,0.4545454545454545
88a9a6,2017-05,0.379839096646526
88a9a6,2017-06,0.3709677419354839
88a9a6,2017-07,0.372610276063693
88a9a6,2017-08,0.2465753424657534
88a9a6,2017-09,0.2465753424657534
88a9a6,2017-10,0.1714285714285714
88a9a6,2017-11,0.0769230769230769
88a9a6,2017-12,0.0674157303370786
88a9a6,2018-01,0.0674157303370786
88a9a6,2018-02,0.0666666666666666
88a9a6,2018-03,0.0208333333333333
88a9a6,2018-04,0.0674157303370786
88a9a6,2018-05,0.2465753424657534
88a9a6,2018-06,0.0666666666666666
88a9a6,2018-07,0.3709677419354839
88a9a6,2018-08,0.3846153846153846
88a9a6,2018-09,0.2465753424657534
88a9a6,2018-10,0.2465753424657534
88a9a6,2018-11,0.3709677419354839
88a9a6,2018-12,0.0666666666666666
88a9a6,2019-01,0.1024719201439184
88a9a6,2019-02,0.0674157303370786
88a9a6,2019-03,0.0674157303370786
88a9a6,2019-04,0.0674157303370786
88a9a6,2019-05,0.0674157303370786
88a9a6,2019-06,0.0674157303370786
88a9a6,2019-07,0.0674157303370786
88a9a6,2019-08,0.0674157303370786
88a9a6,2019-09,0.0769230769230769
88a9a6,2019-10,0.1714285714285714
88a9a6,2019-11,0.2465753424657534
88a9a6,2019-12,0.4545454545454545
88a9a6,2020-01,0.3846153846153846
88a9a6,2020-02,0.4545454545454545
88a9a6,2020-03,0.4545454545454545
88a9a6,2020-04,0.4545454545454545
88a9a6,2020-05,0.8928571428571429
88a9a6,2020-06,0.8928571428571429
88a9a6,2020-07,0.6112018944013952
88a9a6,2020-08,0.4545454545454545
88a9a6,2020-09,0.4545454545454545
88a9a6,2020-10,0.5588235294117647
88a9a6,2020-11,0.5588235294117647
88a9a6,2020-12,0.6744186046511629
88a9a6,2021-01,0.9411764705882352
88a9a6,2021-02,0.8928571428571429
88a9a6,2021-03,0.8928571428571429
88a9a6,2021-04,0.5
88a9a6,2021-05,0.8928571428571429
88a9a6,2021-06,0.5
88a9a6,2021-07,0.8928571428571429
88a9a6,2021-08,0.4545454545454545
88a9a6,2021-09,0.5588235294117647
88a9a6,2021-10,0.3846153846153846
88a9a6,2021-11,0.4545454545454545
88a9a6,2021-12,0.8928571428571429
88a9a6,2022-01,0.4285714285714285
88a9a6,2022-02,0.4545454545454545
88a9a6,2022-03,0.4545454545454545
88a9a6,2022-04,0.3709677419354839
88a9a6,2022-05,0.6744186046511629
88a9a6,2022-06,0.4545454545454545
88a9a6,2022-07,0.4545454545454545
88a9a6,2022-08,0.5588235294117647
88a9a6,2022-09,0.4545454545454545
88a9a6,2022-10,0.4545454545454545
88a9a6,2022-11,0.4545454545454545
88a9a6,2022-12,0.4545454545454545
88a9a6,2023-01,0.4545454545454545
88a9a6,2023-02,0.5
88a9a6,2023-03,0.5588235294117647
88a9a6,2023-04,0.6744186046511629
88a9a6,2023-05,0.5588235294117647
88a9a6,2023-06,0.5588235294117647
88a9a6,2023-07,0.5588235294117647
88a9a6,2023-08,0.5
88a9a6,2023-09,0.5
88a9a6,2023-10,0.5588235294117647
88a9a6,2023-11,0.4545454545454545
88a9a6,2023-12,0.5588235294117647
88a9a6,2024-01,0.6744186046511629
88a9a6,2024-02,0.5588235294117647
88a9a6,2024-03,0.6744186046511629
88a9a6,2024-04,0.6666666666666666
88a9a6,2024-05,0.8928571428571429
88a9a6,2024-06,0.6744186046511629
88a9a6,2024-07,0.6744186046511629
88a9a6,2024-08,0.6666666666666666
88a9a6,2024-09,0.6744186046511629
88a9a6,2024-10,0.8928571428571429
88a9a6,2024-11,0.8928571428571429
88a9a6,2024-12,0.8928571428571429
88a9a6,2025-01,0.8928571428571429
88a9a6,2025-02,1.0
88a9a6,2025-03,0.9411764705882352
88a9a6,2025-04,0.8928571428571429
88a9a6,2025-05,0.5588235294117647
88a9a6,2025-06,0.8928571428571429
88a9a6,2025-07,0.4545454545454545
88a9a6,2025-08,0.4545454545454545
894378,2015-01,0.0
894378,2015-02,0.0
894378,2015-03,0.0
894378,2015-04,0.0638297872340425
894378,2015-05,0.0
894378,2015-06,0.0
894378,2015-07,0.0
894378,2015-08,0.0
894378,2015-09,0.0
894378,2015-10,0.0
894378,2015-11,0.0
894378,2015-12,0.0
894378,2016-01,0.0
894378,2016-02,0.0208333333333333
894378,2016-03,0.0
894378,2016-04,0.0
894378,2016-05,0.0
894378,2016-06,0.0638297872340425
894378,2016-07,0.0454545454545454
894378,2016-08,0.0208333333333333
894378,2016-09,0.0208333333333333
894378,2016-10,0.0454545454545454
894378,2016-11,0.0638297872340425
894378,2016-12,0.0638297872340425
894378,2017-01,0.3709677419354839
894378,2017-02,0.3709677419354839
894378,2017-03,0.3709677419354839
894378,2017-04,0.2465753424657534
894378,2017-05,0.2465753424657534
894378,2017-06,0.1714285714285714
894378,2017-07,0.4178913784796055
894378,2017-08,0.4545454545454545
894378,2017-09,0.4545454545454545
894378,2017-10,0.4545454545454545
894378,2017-11,0.4545454545454545
894378,2017-12,0.3709677419354839
894378,2018-01,0.2465753424657534
894378,2018-02,0.0674157303370786
894378,2018-03,0.2465753424657534
894378,2018-04,0.0666666666666666
894378,2018-05,0.0769230769230769
894378,2018-06,0.1714285714285714
894378,2018-07,0.5588235294117647
894378,2018-08,0.4545454545454545
894378,2018-09,0.3709677419354839
894378,2018-10,0.3846153846153846
894378,2018-11,0.4545454545454545
894378,2018-12,0.0674157303370786
894378,2019-01,0.2465753424657534
894378,2019-02,0.0763195156266205
894378,2019-03,0.1714285714285714
894378,2019-04,0.2465753424657534
894378,2019-05,0.3709677419354839
894378,2019-06,0.3846153846153846
894378,2019-07,0.8928571428571429
894378,2019-08,0.4545454545454545
894378,2019-09,0.3709677419354839
894378,2019-10,0.4285714285714285
894378,2019-11,0.4545454545454545
894378,2019-12,0.4545454545454545
894378,2020-01,0.8928571428571429
894378,2020-02,0.5
894378,2020-03,0.8928571428571429
894378,2020-04,0.9411764705882352
894378,2020-05,0.8928571428571429
894378,2020-06,0.8928571428571429
894378,2020-07,0.8928571428571429
894378,2020-08,0.8928571428571429
894378,2020-09,0.9411764705882352
894378,2020-10,0.8928571428571429
894378,2020-11,0.5588235294117647
894378,2020-12,0.8928571428571429
894378,2021-01,0.4285714285714285
894378,2021-02,0.5588235294117647
894378,2021-03,0.8928571428571429
894378,2021-04,0.9411764705882352
894378,2021-05,0.8928571428571429
894378,2021-06,0.537920094811053
894378,2021-07,0.6744186046511629
894378,2021-08,0.8928571428571429
894378,2021-09,0.3709677419354839
894378,2021-10,0.4545454545454545
894378,2021-11,0.4545454545454545
894378,2021-12,0.3709677419354839
894378,2022-01,0.3709677419354839
894378,2022-02,0.2465753424657534
894378,2022-03,0.3754019442527752
894378,2022-04,0.3709677419354839
894378,2022-05,0.4285714285714285
894378,2022-06,0.4545454545454545
894378,2022-07,0.4545454545454545
894378,2022-08,0.3709677419354839
894378,2022-09,0.3846153846153846
894378,2022-10,0.8928571428571429
894378,2022-11,0.5588235294117647
894378,2022-12,0.5588235294117647
894378,2023-01,0.4545454545454545
894378,2023-02,0.4545454545454545
894378,2023-03,0.4545454545454545
894378,2023-04,0.5588235294117647
894378,2023-05,0.6744186046511629
894378,2023-06,0.6744186046511629
894378,2023-07,0.5588235294117647
894378,2023-08,0.4545454545454545
894378,2023-09,0.5588235294117647
894378,2023-10,0.8
894378,2023-11,0.6744186046511629
894378,2023-12,0.6744186046511629
894378,2024-01,0.6666666666666666
894378,2024-02,0.5588235294117647
894378,2024-03,0.5588235294117647
894378,2024-04,0.5588235294117647
894378,2024-05,0.8024842449395048
894378,2024-06,0.8
894378,2024-07,0.5588235294117647
894378,2024-08,0.6744186046511629
894378,2024-09,0.8928571428571429
894378,2024-10,0.8928571428571429
894378,2024-11,0.8928571428571429
894378,2024-12,0.8928571428571429
894378,2025-01,0.8928571428571429
894378,2025-02,0.8928571428571429
894378,2025-03,0.8928571428571429
894378,2025-04,0.8928571428571429
894378,2025-05,0.8928571428571429
894378,2025-06,0.8928571428571429
894378,2025-07,0.9411764705882352
894378,2025-08,0.8928571428571429
8b98f3,2021-10,0.0208333333333333
8b98f3,2021-11,0.0
8b98f3,2021-12,0.0454545454545454
8b98f3,2022-01,0.0674157303370786
8b98f3,2022-02,0.0674157303370786
8b98f3,2022-03,0.067140634098148
8b98f3,2022-04,0.0
8b98f3,2022-05,0.0
8b98f3,2022-06,0.0208333333333333
8b98f3,2022-07,0.0208333333333333
8b98f3,2022-08,0.0
8b98f3,2022-09,0.0208333333333333
8b98f3,2022-10,0.0208333333333333
8b98f3,2022-11,0.0
8b98f3,2022-12,0.0
8b98f3,2023-01,0.0208333333333333
8b98f3,2023-02,0.0454545454545454
8b98f3,2023-03,0.0674157303370786
8b98f3,2023-04,0.0208333333333333
8b98f3,2023-05,0.0
8b98f3,2023-06,0.0208333333333333
8b98f3,2023-07,0.0454545454545454
8b98f3,2023-08,0.0638297872340425
8b98f3,2023-09,0.0638297872340425
8b98f3,2023-10,0.1428571428571428
8b98f3,2023-11,0.0769230769230769
8b98f3,2023-12,0.3709677419354839
8b98f3,2024-01,0.2465753424657534
8b98f3,2024-02,0.2465753424657534
8b98f3,2024-03,0.2465753424657534
8b98f3,2024-04,0.1072194436414884
8b98f3,2024-05,0.3709677419354839
8b98f3,2024-06,0.2465753424657534
8b98f3,2024-07,0.1714285714285714
8b98f3,2024-08,0.2465753424657534
8b98f3,2024-09,0.2465753424657534
8b98f3,2024-10,0.2465753424657534
8b98f3,2024-11,0.1714285714285714
8b98f3,2024-12,0.0769230769230769
8b98f3,2025-01,0.1714285714285714
8b98f3,2025-02,0.0674157303370786
8b98f3,2025-03,0.3709677419354839
8b98f3,2025-04,0.2465753424657534
8b98f3,2025-05,0.1714285714285714
8b98f3,2025-06,0.2465753424657534
8b98f3,2025-07,0.2465753424657534
8b98f3,2025-08,0.2465753424657534
8bd3ce,2014-12,0.0
8bd3ce,2015-01,0.0
8bd3ce,2015-02,0.0
8bd3ce,2015-03,0.0
8bd3ce,2015-04,0.0
